,propertyCode,price,propertyType,size,exterior,rooms,bathrooms,address,municipality,district,latitude,longitude,distance,status,newDevelopment,newDevelopmentFinished,priceByArea,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,floor,hasLift,parkingSpace.parkingSpacePrice,topNewDevelopment
6520,88275828,79000,flat,50.0,1,1,1,Calle Monte Aya,Madrid,Villa de Vallecas,40.3749,-3.6201,8437,good,0,0,1580,0,0,Casco Histórico de Vallecas,2,0,,0
6521,84350621,230000,chalet,220.0,0,5,3,Pino Alto - Navarredonda,Valdemorillo,Pino Alto - Navarredonda,40.4884,-4.033,29015,renew,0,0,1045,1,1,nan,nan,0,,0
6522,90077366,148000,flat,60.0,1,2,1,Plaza de Vilaflor,Madrid,Ciudad Lineal,40.4327,-3.6355,6004,good,0,0,2467,0,0,Pueblo Nuevo,4,0,,0
6523,90077395,195000,flat,80.0,1,3,1,AV. BUENOS AIRES,Madrid,Puente de Vallecas,40.3914,-3.6537,5048,renew,0,0,2438,0,0,Palomeras Bajas,11,1,,0
6524,90076110,429000,flat,107.0,1,4,2,"Avenida de América, 17",Madrid,Chamartín,40.4387,-3.6761,3361,good,0,0,4009,0,0,Prosperidad,6,1,,0
6525,90077663,350000,flat,55.0,0,1,1,barrio Lista,Madrid,Barrio de Salamanca,40.4307,-3.6775,2683,good,0,0,6364,0,0,Lista,1,1,,0
6526,90077823,460000,flat,121.0,1,4,2,Calle del Cardenal Silíceo,Madrid,Chamartín,40.4423,-3.6703,3981,good,0,0,3802,0,0,Prosperidad,5,1,,0
6527,90077816,162100,flat,75.0,1,3,1,Alcobendas Centro,Alcobendas,Alcobendas Centro,40.5436,-3.6285,15461,good,0,0,2161,0,0,nan,3,0,,0
6528,90070490,109000,flat,76.0,1,3,1,Alcorcón,Parla,El Nido-Las Fuentes,40.2438,-3.7743,20145,good,0,0,1434,0,0,nan,2,0,,0
6529,90077698,179000,duplex,69.0,1,1,2,Calle de Pinos Baja,Madrid,Tetuán,40.4681,-3.6998,5722,good,0,0,2594,1,1,Valdeacederas,bj,1,,0
6530,90075677,268000,flat,69.0,1,1,1,Calle de Valderribas,Madrid,Retiro,40.4031,-3.6684,3314,good,0,0,3884,0,0,Adelfas,1,1,,0
6531,90077539,116000,flat,109.0,1,3,2,enrique granados,Ciempozuelos,Los Cestos - Belén - Las Eras,40.1553,-3.6321,29681,renew,0,0,1064,0,0,nan,bj,1,,0
6532,90004113,350000,flat,150.0,1,4,2,barrio Santa Eugenia,Madrid,Villa de Vallecas,40.3789,-3.6103,8924,good,0,0,2333,1,1,Santa Eugenia,5,1,,0
6533,90077540,195000,flat,63.0,1,1,1,Calle de Pinos Baja,Madrid,Tetuán,40.4699,-3.7001,5921,good,0,0,3095,1,1,Valdeacederas,2,1,,0
6534,90077504,70000,flat,30.0,0,1,1,Calle de la Imagen,Madrid,Puente de Vallecas,40.3828,-3.6691,4751,good,0,0,2333,0,0,San Diego,1,0,,0
6535,88635416,349000,flat,91.0,1,3,2,Calle de Cronos,Madrid,San Blas,40.4354,-3.6237,7049,good,0,0,3835,1,1,Simancas,3,1,,0
6536,90077451,220000,flat,70.0,1,3,2,"Buenavista, 7",Getafe,La Alhóndiga,40.3064,-3.7367,12584,good,0,0,3143,1,1,nan,3,1,,0
6537,90077510,169500,duplex,98.0,1,3,2,Calle de Alonso Núñez,Madrid,Tetuán,40.4595,-3.707,4771,good,0,0,1730,0,0,Berruguete,en,0,,0
6538,90077485,179000,duplex,77.0,1,1,2,Calle de Pinos Baja,Madrid,Tetuán,40.4683,-3.7016,5739,good,0,0,2325,1,1,Valdeacederas,bj,1,,0
6539,90077465,118000,flat,81.0,0,3,1,Calle de Zaida,Madrid,Carabanchel,40.3965,-3.7327,3351,renew,0,0,1457,0,0,San Isidro,3,0,,0
6540,90077463,124000,flat,64.0,0,3,1,Calle de Aceuchal,Madrid,Carabanchel,40.3906,-3.7356,3993,good,0,0,1938,0,0,San Isidro,4,0,,0
6541,90077460,179000,flat,86.0,0,3,1,Camino Viejo de Leganés,Madrid,Carabanchel,40.3863,-3.7268,3928,good,0,0,2081,0,0,Opañel,1,0,,0
6542,90077456,112000,flat,69.0,0,3,1,Calle de la Concordia,Móstoles,Centro,40.3263,-3.8605,16688,good,0,0,1623,0,0,nan,3,0,,0
6543,90077443,208000,flat,117.0,0,3,2,Calle Pedro Callejo,Madrid,Puente de Vallecas,40.3915,-3.6492,5370,good,0,0,1778,0,0,Portazgo,bj,0,,0
6544,90077438,87000,flat,57.0,0,2,1,Calle de Tordegrillos,Madrid,Villaverde,40.345,-3.7158,8038,good,0,0,1526,0,0,San Andrés,2,0,,0
6545,90077398,488000,flat,110.0,1,2,2,barrio Legazpi,Madrid,Arganzuela,40.3937,-3.6809,3176,good,0,0,4436,1,1,Legazpi,3,1,,0
6546,90077435,136000,flat,65.0,1,3,1,Calle Sepúlveda,Madrid,Latina,40.4033,-3.7448,3824,good,0,0,2092,0,0,Lucero,nan,0,,0
6547,90077385,248000,flat,78.0,1,2,2,"Buenavista, 7",Getafe,La Alhóndiga,40.3064,-3.7367,12584,good,0,0,3179,1,1,nan,2,1,,0
6548,90077411,393000,flat,130.0,0,3,2,Calle de Arroyo de Fontarrón,Madrid,Moratalaz,40.4037,-3.6507,4676,good,0,0,3023,0,0,Fontarrón,nan,1,,0
6549,90075072,329900,chalet,195.0,0,3,2,Ensanche,Alcalá de Henares,Ensanche,40.4979,-3.3669,29853,good,0,0,1692,1,1,nan,nan,0,,0
6550,90077348,75000,flat,66.0,1,3,1,Travesía Pintor Sorolla,Parla,Pintores-Ferial,40.2384,-3.7625,20452,renew,0,0,1136,0,0,nan,2,0,,0
6551,90077314,150000,flat,69.0,1,2,1,Barrionuevo,Madrid,Latina,40.4085,-3.7402,3253,good,0,0,2174,0,0,Puerta del Ángel,4,0,,0
6552,90071086,139900,flat,73.0,1,3,1,Calle Arroyo,Pinto,Centro - Ayuntamiento,40.2404,-3.7013,19602,renew,0,0,1916,0,0,nan,1,0,,0
6553,90076442,399000,chalet,250.0,0,3,3,Calle Pablo Freire,Leganés,San Nicasio - Campo de Tiro - Solagua,40.3394,-3.7749,10526,good,0,0,1596,1,1,Campo de Tiro,nan,0,,0
6554,90077255,500000,flat,131.0,1,3,2,Calle de Padornelo,Madrid,Fuencarral,40.5087,-3.6681,10651,good,0,0,3817,1,1,Las Tablas,3,1,,0
6555,90077257,272000,flat,111.0,1,3,2,"buenavista, 7",Getafe,La Alhóndiga,40.3064,-3.7367,12584,good,0,0,2450,1,1,nan,2,1,,0
6556,90076980,395000,flat,126.0,1,2,2,Calle Princesa de Éboli,Madrid,Hortaleza,40.4924,-3.6548,9361,good,0,0,3135,1,1,Sanchinarro,3,1,,0
6557,90076977,355000,flat,104.0,1,3,2,Calle del Cardenal Silíceo,Madrid,Chamartín,40.4458,-3.6719,4186,renew,0,0,3413,0,0,Prosperidad,1,1,,0
6558,90077075,185000,flat,75.0,1,3,1,Calle Alagón,Madrid,Barajas,40.473,-3.5894,11489,good,0,0,2467,0,0,Timón,2,0,,0
6559,90076511,245000,penthouse,62.0,1,1,1,"buenavista, 7",Getafe,La Alhóndiga,40.3064,-3.7367,12584,good,0,0,3952,1,1,nan,3,1,,0
6560,90076843,182500,duplex,140.0,1,3,3,GUERRITA,Velilla de San Antonio,nan,40.3653,-3.4832,19494,good,0,0,1304,1,1,nan,2,0,,0
6561,90076266,245000,flat,135.0,1,3,2,Ronda de Poniente,Torrejón de Ardoz,Noroeste,40.4576,-3.4798,19452,good,0,0,1815,1,1,nan,8,1,,0
6562,90076934,95000,flat,60.0,1,2,1,barrio Vista Alegre,Madrid,Carabanchel,40.3867,-3.7397,4543,good,0,0,1583,0,0,Vista Alegre,3,0,,0
6563,90076927,129000,flat,66.0,1,3,1,Travesía Pintor Sorolla,Parla,Pintores-Ferial,40.2387,-3.7622,20413,good,0,0,1955,0,0,nan,2,0,,0
6564,90076579,179000,studio,58.0,1,0,1,Calle de Pinos Baja,Madrid,Tetuán,40.4711,-3.6998,6055,good,0,0,3086,1,1,Valdeacederas,bj,1,,0
6565,90076837,250000,flat,110.0,1,4,2,Calle del Parque Eugenia de Montijo,Madrid,Carabanchel,40.3806,-3.7499,5630,good,0,0,2273,0,0,Vista Alegre,2,1,,0
6566,90076744,217000,flat,110.0,1,3,2,Valleaguado - La Cañada,Coslada,Valleaguado - La Cañada,40.4264,-3.5398,13881,good,0,0,1973,0,0,nan,8,1,,0
6567,90074721,172000,duplex,82.0,1,2,2,Lirio,Cobeña,nan,40.5677,-3.5001,24018,good,0,0,2098,0,0,nan,1,0,,0
6568,90076698,475000,chalet,450.0,0,5,4,barrio El Monte,Torrelodones,Los Peñascales,40.5723,-3.8939,23652,good,0,0,1056,1,1,El Monte,nan,0,,0
6569,90076686,240000,flat,69.0,1,2,1,Calle de Embajadores,Madrid,Arganzuela,40.4002,-3.6969,1909,good,0,0,3478,0,0,Delicias,3,1,,0
6570,90076508,405000,flat,77.0,0,2,1,Caballero de gracia,Madrid,Centro,40.4185,-3.7021,222,good,0,0,5260,0,0,Sol,3,1,,0
6571,90052393,465000,flat,91.0,1,2,2,Avenida De Las Dos Castillas,Pozuelo de Alarcón,Zona Avenida Europa,40.4328,-3.8042,8733,good,0,0,5110,1,1,Zona Avenida Europa,1,1,,0
6572,90090904,1196800,flat,211.0,0,6,2,Calle del Príncipe de Vergara,Madrid,Barrio de Salamanca,40.4249,-3.6793,2221,good,0,0,5672,0,0,Recoletos,1,0,,0
6573,90102362,245000,flat,47.0,0,1,1,Calle de Fernández de los Ríos,Madrid,Chamberí,40.4342,-3.7041,1941,good,0,0,5213,0,0,Arapiles,1,1,,0
6574,90102328,575000,flat,145.0,1,5,4,barrio Sol,Madrid,Centro,40.4182,-3.7062,301,renew,0,0,3966,0,0,Sol,3,1,,0
6575,90102084,179000,flat,76.0,1,3,1,Calle María del Carmen,Madrid,Latina,40.4085,-3.7318,2586,renew,0,0,2355,0,0,Puerta del Ángel,3,0,,0
6576,90101904,1850000,flat,292.0,1,4,3,barrio El Viso,Madrid,Chamartín,40.4409,-3.6884,2965,good,0,0,6336,1,1,El Viso,7,1,,0
6577,90101829,590000,penthouse,104.0,1,2,2,DE LA ESPERANZA,Madrid,Centro,40.4107,-3.7014,680,good,0,0,5673,0,0,Lavapiés-Embajadores,4,1,,0
6578,90101745,4350000,flat,404.0,0,5,5,barrio Recoletos,Madrid,Barrio de Salamanca,40.4292,-3.6821,2268,good,0,0,10767,0,0,Recoletos,2,0,,0
6579,90101739,309900,flat,82.0,0,2,2,barrio Lavapiés-Embajadores,Madrid,Centro,40.4092,-3.7005,868,good,0,0,3779,0,0,Lavapiés-Embajadores,1,0,,0
6580,90101630,570000,flat,115.0,1,4,2,barrio Lista,Madrid,Barrio de Salamanca,40.4306,-3.6736,2952,renew,0,0,4957,0,0,Lista,1,1,,0
6581,90101613,1380000,flat,203.0,1,2,3,barrio Chueca-Justicia,Madrid,Centro,40.4274,-3.6934,1454,nan,0,0,6798,0,0,Chueca-Justicia,2,0,,0
6582,90101609,415000,flat,81.0,0,2,1,barrio Lavapiés-Embajadores,Madrid,Centro,40.4071,-3.7003,1091,good,0,0,5123,0,0,Lavapiés-Embajadores,3,1,,0
6583,90101598,490000,flat,97.0,0,2,2,barrio Trafalgar,Madrid,Chamberí,40.4357,-3.7032,2112,good,0,0,5052,0,0,Trafalgar,4,0,,0
6584,90101544,84000,flat,45.0,1,1,1,barrio Puerta del Ángel,Madrid,Latina,40.4088,-3.7371,2999,good,0,0,1867,0,0,Puerta del Ángel,bj,0,,0
6585,90101543,405000,flat,95.0,0,2,1,barrio Lavapiés-Embajadores,Madrid,Centro,40.4082,-3.7016,950,good,0,0,4263,0,0,Lavapiés-Embajadores,2,1,,0
6586,90101542,340000,flat,81.0,0,1,1,barrio Lavapiés-Embajadores,Madrid,Centro,40.4092,-3.7036,828,good,0,0,4198,0,0,Lavapiés-Embajadores,bj,1,,0
6587,90101528,2500000,flat,235.0,1,3,5,barrio Jerónimos,Madrid,Retiro,40.4181,-3.6917,989,nan,0,0,10638,0,0,Jerónimos,6,1,,0
6588,90101428,385000,flat,71.0,1,1,1,DE LA ESPERANZA,Madrid,Centro,40.4112,-3.698,751,good,0,0,5423,0,0,Lavapiés-Embajadores,3,1,,0
6589,90101503,325000,flat,107.0,1,5,2,barrio Moscardó,Madrid,Usera,40.3925,-3.7038,2689,good,0,0,3037,0,0,Moscardó,3,1,,0
6590,90101496,995000,flat,209.0,1,4,3,barrio Argüelles,Madrid,Moncloa,40.4308,-3.7189,2050,good,0,0,4761,0,0,Argüelles,6,0,,0
6591,90101453,1750000,flat,242.0,1,4,3,barrio Lista,Madrid,Barrio de Salamanca,40.4309,-3.6787,2613,good,0,0,7231,1,1,Lista,5,1,,0
6592,90101396,2180000,flat,336.0,1,4,4,barrio Almagro,Madrid,Chamberí,40.437,-3.6913,2473,good,0,0,6488,0,0,Almagro,2,1,,0
6593,90101106,245000,flat,49.0,0,1,1,Calle de Narváez,Madrid,Retiro,40.4159,-3.6751,2386,good,0,0,5000,0,0,Ibiza,3,1,,0
6594,90101234,599000,flat,115.0,1,3,2,Calle de Segovia,Madrid,Arganzuela,40.415,-3.7161,1100,good,0,0,5209,1,1,Imperial,2,1,,0
6595,90101142,158000,flat,40.0,0,1,1,Calle del General Pardiñas,Madrid,Barrio de Salamanca,40.427,-3.6774,2472,good,0,0,3950,0,0,Goya,bj,1,,0
6596,90101128,279000,flat,101.0,0,3,1,Calle de Embajadores,Madrid,Arganzuela,40.3955,-3.6953,2453,good,0,0,2762,0,0,Delicias,bj,1,,0
6597,90100464,549000,flat,116.0,1,3,2,Calle de Toledo,Madrid,Centro,40.4128,-3.7087,627,good,0,0,4733,0,0,Sol,4,1,,0
6598,90100662,738000,flat,150.0,1,3,2,Calle Lombía,Madrid,Barrio de Salamanca,40.4237,-3.6725,2713,good,0,0,4920,0,0,Goya,1,1,,0
6599,90091766,1196800,flat,204.0,1,6,2,"principe de vergara, 31",Madrid,Barrio de Salamanca,40.4265,-3.6802,2232,good,0,0,5867,0,0,Recoletos,1,1,,0
6600,90099377,188000,studio,30.0,0,0,1,"Plaza de Chueca, 2",Madrid,Centro,40.4225,-3.6979,791,renew,0,0,6267,0,0,Chueca-Justicia,bj,0,,0
6601,90099537,218000,studio,48.0,0,0,1,"Libertad, 11",Madrid,Centro,40.4208,-3.6975,667,good,0,0,4542,0,0,Chueca-Justicia,4,1,,0
6602,90099604,168000,studio,32.0,0,0,1,"Calle de la Princesa, 60",Madrid,Chamberí,40.431,-3.7162,1932,good,0,0,5250,0,0,Gaztambide,bj,1,,0
6603,90099633,880000,flat,310.0,1,5,3,"San Francisco de Sales, 4",Madrid,Chamberí,40.4397,-3.7165,2796,renew,0,0,2839,0,0,Vallehermoso,8,1,,0
6604,90099701,318000,flat,65.0,0,3,2,"Santa Engracia, 103",Madrid,Chamberí,40.4371,-3.6999,2281,good,0,0,4892,0,0,Trafalgar,bj,1,,0
6605,90100526,545000,flat,124.0,1,3,2,Ronda de Toledo,Madrid,Arganzuela,40.4052,-3.7049,1283,good,0,0,4395,0,0,Acacias,4,1,,0
6606,90100233,1450000,flat,235.0,1,3,3,barrio Goya,Madrid,Barrio de Salamanca,40.4259,-3.6755,2565,good,0,0,6170,1,1,Goya,4,1,,0
6607,90086685,445000,flat,120.0,1,3,2,Paseo de las Yeserías,Madrid,Arganzuela,40.3979,-3.71,2163,good,0,0,3708,0,0,Acacias,2,1,,0
6608,88937068,190000,flat,60.0,1,2,2,Calle Párroco Eusebio Cuenca,Madrid,Arganzuela,40.3965,-3.6888,2555,good,0,0,3167,0,0,Delicias,bj,1,,0
6609,90099889,213000,flat,56.0,0,2,1,Calle de la Aduana,Madrid,Centro,40.4196,-3.7,428,nan,0,0,3804,0,0,Sol,1,1,,0
6610,90095847,540000,flat,110.0,1,3,2,"Calle del Marqués de Urquijo, 1",Madrid,Moncloa,40.4304,-3.7165,1890,good,0,0,4909,0,0,Argüelles,3,1,,0
6611,90098844,1075000,duplex,180.0,1,4,2,"Calle de María de Molina, 36",Madrid,Barrio de Salamanca,40.4375,-3.6836,2851,good,0,0,5972,0,0,Castellana,bj,1,,0
6612,90068134,660000,flat,121.0,1,4,1,Calle de Alonso Cano,Madrid,Chamberí,40.4337,-3.697,1958,renew,0,0,5455,0,0,Almagro,1,1,,0
6613,90098694,420000,flat,105.0,1,3,2,Calle de Embajadores,Madrid,Arganzuela,40.4006,-3.7013,1795,good,0,0,4000,0,0,Acacias,2,1,,0
6614,90098719,188000,flat,50.0,0,2,1,Paseo de las Delicias,Madrid,Arganzuela,40.4082,-3.6928,1292,good,0,0,3760,0,0,Palos de Moguer,2,0,,0
6615,90097452,270000,flat,100.0,1,3,2,Calle de Antonio López,Madrid,Carabanchel,40.3954,-3.7105,2442,good,0,0,2700,0,0,Comillas,2,1,,0
6616,90098261,210000,flat,65.0,0,1,1,"VENTORRILLO, 8",Madrid,Centro,40.4071,-3.7055,1080,renew,0,0,3231,1,1,Lavapiés-Embajadores,bj,0,,0
6617,90096124,450000,flat,90.0,1,2,2,"Calle de Jesús del Valle, 29",Madrid,Centro,40.425,-3.7035,925,good,0,0,5000,0,0,Malasaña-Universidad,1,0,,0
6618,90098448,415000,flat,133.0,1,3,3,"Fuentes, 4",Madrid,Centro,40.4169,-3.7086,457,renew,0,0,3120,0,0,Sol,2,0,,0
6619,90098431,2995000,flat,400.0,1,4,5,Calle de Castelló,Madrid,Barrio de Salamanca,40.4307,-3.6822,2367,good,0,0,7488,1,1,Castellana,4,1,,0
6620,90098429,245000,duplex,200.0,1,5,2,Calle Athos,Madrid,Latina,40.4056,-3.7304,2609,good,0,0,1225,0,0,Puerta del Ángel,1,0,,0
6621,90094638,415000,flat,77.0,1,2,1,Calle de San Vicente Ferrer,Madrid,Centro,40.4249,-3.706,939,good,0,0,5390,0,0,Malasaña-Universidad,3,1,,0
6622,90101853,375000,flat,99.0,1,3,1,barrio Prosperidad,Madrid,Chamartín,40.4445,-3.6693,4219,good,0,0,3788,0,0,Prosperidad,3,1,,0
6623,90101842,395000,chalet,162.0,0,4,4,Hoyo de Manzanares,Hoyo de Manzanares,nan,40.6246,-3.9089,28926,good,0,0,2438,0,0,nan,nan,0,,0
6624,90101129,494800,flat,79.0,1,1,1,Calle Henri Dunant,Madrid,Chamartín,40.4614,-3.6835,5239,good,0,0,6263,0,0,Nueva España,3,1,,0
6625,90101762,239500,chalet,190.0,0,3,3,Camino de Parla s/n,Cubas de la Sagra,nan,40.1933,-3.8334,27178,good,0,0,1261,1,1,nan,nan,0,,0
6626,90101810,464000,flat,174.0,1,4,3,Sector B,Boadilla del Monte,Sector B,40.4059,-3.8966,16412,good,0,0,2667,1,1,nan,1,1,,0
6627,90101754,197900,flat,90.0,1,3,2,Calle de Perseo,Móstoles,Sur,40.3064,-3.8647,18367,good,0,0,2199,1,1,nan,1,1,,0
6628,90101806,205000,flat,91.0,1,4,3,barrio Apóstol Santiago,Madrid,Hortaleza,40.4798,-3.657,8034,good,0,0,2253,0,0,Apóstol Santiago,bj,1,,0
6629,90101793,255000,flat,30.0,0,1,1,barrio Lista,Madrid,Barrio de Salamanca,40.4322,-3.6742,3006,nan,0,0,8500,0,0,Lista,1,1,,0
6630,90101780,169999,flat,85.0,1,3,2,Hispanoamérica - Comunidades,Valdemoro,Hispanoamérica - Comunidades,40.1901,-3.6854,25243,good,0,0,2000,1,1,nan,4,1,,0
6631,90101773,156000,flat,50.0,1,1,1,barrio Rejas,Madrid,San Blas,40.4474,-3.5783,11110,good,0,0,3120,0,0,Rejas,5,1,,0
6632,90101768,96000,flat,71.0,1,3,1,barrio San Andrés,Madrid,Villaverde,40.3426,-3.7066,8248,good,0,0,1352,0,0,San Andrés,2,0,,0
6633,90101766,120000,flat,48.0,0,1,1,Brezo,Valdemoro,Brezo,40.1963,-3.6823,24567,good,0,0,2500,0,0,nan,1,1,,0
6634,90101758,265000,chalet,155.0,0,3,3,"av de las lomas, 10",Daganzo de Arriba,nan,40.5506,-3.4574,25571,good,0,0,1710,1,1,nan,nan,0,,0
6635,90101743,195000,flat,70.0,1,3,2,El Soto - Coveta,Móstoles,El Soto - Coveta,40.3198,-3.8807,18493,nan,0,0,2786,0,0,nan,8,1,,0
6636,90101738,440000,chalet,167.0,0,3,3,Villanueva de la Cañada,Villanueva de la Cañada,Villanueva de la Cañada,40.4415,-3.9929,24667,good,0,0,2635,0,0,nan,nan,0,,0
6637,90101678,159000,flat,78.0,1,3,1,Calle los Yébenes,Madrid,Latina,40.3918,-3.7524,4996,good,0,0,2038,0,0,Aluche,3,1,,0
6638,90101650,179900,flat,105.0,1,3,1,Avenida de las Regiones s/n,Fuenlabrada,La Serna,40.2877,-3.7987,16465,good,0,0,1713,0,0,nan,7,1,,0
6639,90101717,200000,chalet,198.0,0,5,5,Mejorada del Campo,Mejorada del Campo,nan,40.3969,-3.4916,18055,good,0,0,1010,0,0,nan,nan,0,,0
6640,90101700,495000,flat,201.0,1,4,5,Viñas Viejas,Boadilla del Monte,Viñas Viejas,40.4208,-3.8945,16194,good,0,0,2463,0,0,nan,3,1,,0
6641,90101686,360000,chalet,196.0,0,4,4,barrio Las Matas- Peñascales,Las Rozas de Madrid,Las Matas- Peñascales,40.5482,-3.89,21525,good,0,0,1837,0,0,Las Matas- Peñascales,nan,0,,0
6642,90101642,448000,flat,82.0,0,2,1,barrio Valdezarza,Madrid,Moncloa,40.4679,-3.7131,5748,good,0,0,5463,0,0,Valdezarza,4,1,,0
6643,90101621,130000,flat,40.0,0,2,1,barrio Pilar,Madrid,Fuencarral,40.4769,-3.7115,6733,renew,0,0,3250,0,0,Pilar,bj,0,,0
6644,90050268,350000,flat,103.0,1,2,2,barrio Campo de las Naciones-Corralejos,Madrid,Barajas,40.4626,-3.5931,10627,good,0,0,3398,0,0,Campo de las Naciones-Corralejos,bj,1,,0
6645,90101546,185000,flat,89.0,1,2,1,Calle Navas del Rey,Madrid,Latina,40.4064,-3.7375,3115,good,0,0,2079,0,0,Puerta del Ángel,3,0,,0
6646,90101545,204900,flat,145.0,1,3,2,Islas Medas s/n,Humanes de Madrid,nan,40.2515,-3.8232,20991,good,0,0,1413,1,1,nan,1,1,,0
6647,90101556,490000,chalet,197.0,0,3,2,barrio Monte Rozas,Las Rozas de Madrid,Monte Rozas,40.517,-3.9155,21137,good,0,0,2487,0,0,Monte Rozas,nan,0,,0
6648,90101531,270000,flat,64.0,0,1,1,Arroyo de la Vega,La Moraleja,Arroyo de la Vega,40.536,-3.6375,14383,good,0,0,4219,1,1,nan,nan,1,,0
6649,90101455,485000,chalet,343.0,0,4,3,la avanzada la cueva,Fuenlabrada,La Avanzada - La Cueva,40.291,-3.7877,15701,good,0,0,1414,1,1,nan,nan,0,,0
6650,90101461,172900,flat,115.0,1,3,2,Calle Ana Tutor s/n,Parla,La Ermita,40.2359,-3.7785,21095,good,0,0,1503,1,1,nan,2,1,,0
6651,90101500,350000,chalet,210.0,0,4,4,Parquelagos - Puente Nuevo,Galapagar,Parquelagos - Puente Nuevo,40.5936,-3.9691,29866,good,0,0,1667,0,0,nan,nan,0,,0
6652,90101476,95000,flat,67.0,1,1,1,barrio Los Ángeles,Madrid,Villaverde,40.356,-3.6991,6755,good,0,0,1418,0,0,Los Ángeles,2,0,,0
6653,90101475,186000,flat,89.0,1,2,1,barrio Zona Renfe,Alcorcón,Centro,40.3518,-3.8274,12752,nan,0,0,2090,0,0,Zona Renfe,1,1,,0
6654,90101319,119000,flat,73.0,1,3,1,Avenida de Fuenlabrada,Leganés,Centro,40.3215,-3.7674,11899,good,0,0,1630,0,0,Descubridores-Escritores,1,0,,0
6655,90101452,379000,flat,106.0,1,4,2,barrio Rosas,Madrid,San Blas,40.4272,-3.6033,8540,good,0,0,3575,1,1,Rosas,4,1,,0
6656,90101442,490000,chalet,303.0,0,4,4,Colonia,Torrelodones,Colonia,40.5823,-3.9507,27872,nan,0,0,1617,1,1,nan,nan,0,,0
6657,90101439,119000,flat,44.0,1,2,1,barrio Simancas,Madrid,San Blas,40.4283,-3.6276,6535,good,0,0,2705,0,0,Simancas,8,1,,0
6658,90101371,199000,flat,70.0,1,2,1,navarra,Madrid,Tetuán,40.453,-3.7067,4044,good,0,0,2843,0,0,Bellas Vistas,3,0,,0
6659,90101364,119000,chalet,130.0,0,3,2,Quijorna,Quijorna,nan,40.4306,-4.0563,29921,renew,0,0,915,0,0,nan,nan,0,,0
6660,90101372,82000,flat,77.0,1,3,1,Rio Ebro s/n,Parla,Villayuventus-Renfe,40.2425,-3.77,20174,good,0,0,1065,0,0,nan,2,0,,0
6661,90101416,299990,flat,90.0,1,2,2,Calle Iris,Las Rozas de Madrid,El Cantizal,40.5197,-3.9264,22076,good,0,0,3333,1,1,El Cantizal,1,1,,0
6662,90101393,298500,flat,127.0,0,3,3,barrio El Carrascal,Leganés,El Carrascal,40.336,-3.7424,9568,good,0,0,2350,0,0,El Carrascal,2,1,,0
6663,90101388,230000,penthouse,136.0,1,3,2,barrio San Andrés,Madrid,Villaverde,40.3342,-3.6985,9176,good,0,0,1691,0,0,San Andrés,5,1,,0
6664,90101347,485000,chalet,222.0,0,3,3,barrio Las Matas- Peñascales,Las Rozas de Madrid,Las Matas- Peñascales,40.5656,-3.8983,23368,good,0,0,2185,0,0,Las Matas- Peñascales,nan,0,,0
6665,90101037,175000,flat,73.0,1,2,1,Calle de la Barca,Madrid,Vicálvaro,40.4002,-3.5955,9305,good,0,0,2397,1,1,El Cañaveral - Los Berrocales,2,0,,0
6666,90101311,88900,flat,50.0,1,1,1,Alameda s/n,Humanes de Madrid,nan,40.2534,-3.8288,21045,good,0,0,1778,0,0,nan,bj,1,,0
6667,90101278,125000,flat,70.0,1,3,1,barrio Entrevías,Madrid,Puente de Vallecas,40.3745,-3.6623,5836,good,0,0,1786,0,0,Entrevías,3,0,,0
6668,90101136,205000,chalet,140.0,0,3,3,Beethoven s/n,Griñón,nan,40.2214,-3.853,25147,good,0,0,1464,1,1,nan,nan,0,,0
6669,90101019,210000,flat,115.0,1,2,1,Hilados s/n,Torrejón de Ardoz,Sureste,40.447,-3.4612,20761,good,0,0,1826,0,0,nan,3,1,,0
6670,90101042,250000,flat,77.0,1,2,2,barrio Ensanche de Vallecas - La Gavia,Madrid,Villa de Vallecas,40.3641,-3.6215,9061,good,0,0,3247,1,1,Ensanche de Vallecas - La Gavia,7,1,,0
6671,90100904,360148,duplex,131.0,0,3,2,Calle Padre Gregorio Céspedes,Madrid,Vicálvaro,40.3995,-3.5572,12510,nan,0,0,2749,1,1,El Cañaveral - Los Berrocales,9,1,,0
6672,90100903,234491,flat,95.0,0,3,2,Calle Padre Gregorio Céspedes,Madrid,Vicálvaro,40.3976,-3.5554,12695,nan,0,0,2468,1,1,El Cañaveral - Los Berrocales,8,1,,0
6673,90100888,380000,flat,65.0,1,2,2,barrio Cuatro Caminos,Madrid,Tetuán,40.4459,-3.7015,3246,good,0,0,5846,1,1,Cuatro Caminos,4,1,,0
6674,90100871,490000,chalet,187.0,0,5,3,barrio Monte Rozas,Las Rozas de Madrid,Monte Rozas,40.5156,-3.9062,20387,good,0,0,2620,1,1,Monte Rozas,nan,0,,0
6675,90100895,168000,flat,94.0,1,3,2,Calle de Urgel,Madrid,Carabanchel,40.3944,-3.7265,3166,good,0,0,1787,0,0,San Isidro,bj,0,,0
6676,90100785,269000,chalet,300.0,0,6,3,Andalucía s/n,Torrejón de la Calzada,nan,40.1983,-3.8032,25720,good,0,0,897,1,1,nan,nan,0,,0
