,propertyCode,price,propertyType,size,exterior,rooms,bathrooms,address,municipality,district,latitude,longitude,distance,status,newDevelopment,newDevelopmentFinished,priceByArea,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,floor,hasLift,parkingSpace.parkingSpacePrice,topNewDevelopment
31,81532779,760000,chalet,400.0,FALSE,6,3,Castillo - Campodón,Villaviciosa de Odón,Castillo - Campodón,40.3676,-3.8764,15643,good,FALSE,FALSE,1900,TRUE,TRUE,Imperial,bj,TRUE,21000.0,FALSE
34,89076268,80000,flat,70.0,TRUE,3,1,Calle la Huerta,Alcorcón,Centro,40.3437,-3.8247,13107,good,FALSE,FALSE,1143,TRUE,TRUE,Casco Antiguo,3,FALSE,21000.0,FALSE
35,89019517,362000,chalet,148.0,FALSE,4,3,"Calle Luis García Berlanga, 4",Rivas-Vaciamadrid,Rivas Centro,40.3516,-3.5197,17145,newdevelopment,TRUE,FALSE,2446,TRUE,TRUE,Casco Antiguo,3,FALSE,21000.0,FALSE
38,89218184,580000,flat,125.0,FALSE,3,2,barrio Ibiza,Madrid,Retiro,40.4191,-3.6688,2931,good,FALSE,FALSE,4640,TRUE,TRUE,Ibiza,2,TRUE,21000.0,FALSE
41,88811408,147000,flat,62.0,TRUE,3,2,Metano,Torrejón de Ardoz,Sureste,40.454,-3.4651,20577,good,FALSE,FALSE,2371,TRUE,TRUE,Prosperidad,bj,TRUE,21000.0,FALSE
42,88917424,550000,flat,107.0,TRUE,3,2,Calle Santa Saturnina,Madrid,Carabanchel,40.4002,-3.7182,2231,good,FALSE,FALSE,5140,TRUE,TRUE,San Isidro,5,TRUE,21000.0,FALSE
47,89094826,310000,chalet,148.0,FALSE,4,2,"Avenida de la Rioja, 45",San Sebastián de los Reyes,Praderón,40.5567,-3.6288,16789,renew,FALSE,FALSE,2095,TRUE,TRUE,San Diego,3,FALSE,21000.0,FALSE
48,88935191,80000,flat,66.0,TRUE,3,1,Arévalo,Móstoles,Centro,40.3231,-3.8564,16633,good,FALSE,FALSE,1212,TRUE,TRUE,San Diego,bj,FALSE,21000.0,FALSE
49,88004897,1152000,flat,256.0,TRUE,4,3,Calle DE PADRE DAMIAN,Madrid,Chamartín,40.4608,-3.6862,5116,good,FALSE,FALSE,4500,TRUE,TRUE,Nueva España,2,TRUE,21000.0,FALSE
44,89236302,257000,flat,89.0,TRUE,3,2,barrio Pinar del Rey,Madrid,Hortaleza,40.4731,-3.6493,6955,renew,FALSE,FALSE,2888,TRUE,TRUE,Pinar del Rey,8,TRUE,35000.0,FALSE
45,31816550,330000,flat,60.0,TRUE,1,1,barrio Montecarmelo,Madrid,Fuencarral,40.505,-3.7038,9551,good,FALSE,FALSE,5500,TRUE,TRUE,Montecarmelo,3,TRUE,35000.0,FALSE
46,89236162,360000,flat,69.0,FALSE,2,1,Calle de la Fuente del Berro,Madrid,Barrio de Salamanca,40.4215,-3.6726,1637,good,FALSE,FALSE,5217,TRUE,TRUE,Goya,3,TRUE,35000.0,FALSE
47,86379669,299000,flat,124.0,TRUE,2,2,Carretera Barrio de la Fortuna,Madrid,Carabanchel,40.3732,-3.7663,8151,good,FALSE,FALSE,2411,TRUE,TRUE,Pau de Carabanchel,4,TRUE,35000.0,FALSE
48,89236080,244800,duplex,67.0,FALSE,1,1,Calle Araucaria,Madrid,Tetuán,40.4608,-3.6991,4614,good,FALSE,FALSE,3654,TRUE,TRUE,Berruguete,2,TRUE,35000.0,FALSE
49,89236027,390000,flat,101.0,TRUE,1,1,barrio Recoletos,Madrid,Barrio de Salamanca,40.427,-3.6807,1247,good,FALSE,FALSE,3861,TRUE,TRUE,Recoletos,en,TRUE,35000.0,FALSE
0,89227141,600000,flat,132.0,TRUE,2,2,Calle Carlos Caamaño,Madrid,Chamartín,40.4629,-3.6681,5936,good,FALSE,FALSE,4545,TRUE,TRUE,Nueva España,1,TRUE,35000.0,FALSE
1,89245315,159000,flat,77.0,TRUE,2,1,barrio Comillas,Madrid,Carabanchel,40.3912,-3.7088,2878,renew,FALSE,FALSE,2065,TRUE,TRUE,Comillas,bj,FALSE,35000.0,FALSE
2,89245323,87000,flat,50.0,TRUE,1,1,Calle Santa Julia,Madrid,Puente de Vallecas,40.3929,-3.6653,4156,good,FALSE,FALSE,1740,TRUE,TRUE,San Diego,1,FALSE,35000.0,FALSE
0,89248211,125000,flat,60.0,TRUE,2,1,barrio San Diego,Madrid,Puente de Vallecas,40.3968,-3.6653,3901,good,FALSE,FALSE,2083,TRUE,TRUE,San Diego,bj,FALSE,35000.0,FALSE
1,89248171,214000,flat,72.0,TRUE,3,1,barrio Canillas,Madrid,Hortaleza,40.4674,-3.6332,8182,good,FALSE,FALSE,2972,TRUE,TRUE,Canillas,4,TRUE,35000.0,FALSE
2,89248112,110000,flat,65.0,TRUE,2,1,barrio Abrantes,Madrid,Carabanchel,40.3808,-3.7324,4690,good,FALSE,FALSE,1692,TRUE,TRUE,Abrantes,4,FALSE,35000.0,FALSE
3,89248096,105000,flat,52.0,TRUE,2,1,barrio San Diego,Madrid,Puente de Vallecas,40.3864,-3.6676,4526,renew,FALSE,FALSE,2019,TRUE,TRUE,San Diego,1,FALSE,35000.0,FALSE
4,89247936,440000,flat,152.0,TRUE,3,2,Zona norte,Majadahonda,Zona norte,40.4757,-3.8692,15496,good,FALSE,FALSE,2895,TRUE,TRUE,San Diego,1,TRUE,35000.0,FALSE
5,89237011,349000,flat,45.0,TRUE,1,1,Calle de Orense,Madrid,Tetuán,40.4533,-3.6965,4105,good,FALSE,FALSE,7756,TRUE,TRUE,Cuatro Caminos,6,TRUE,35000.0,FALSE
6,89247659,395000,flat,91.0,FALSE,2,1,barrio Casco Histórico de Barajas,Madrid,Barajas,40.4724,-3.5798,12144,good,FALSE,FALSE,4341,TRUE,TRUE,Casco Histórico de Barajas,6,TRUE,35000.0,FALSE
7,89247513,135000,flat,77.0,TRUE,3,1,Venecia - Nueva Alcalá,Alcalá de Henares,Venecia - Nueva Alcalá,40.4773,-3.3647,29428,good,FALSE,FALSE,1753,TRUE,TRUE,Casco Histórico de Barajas,3,TRUE,35000.0,FALSE
8,89246407,170000,flat,73.0,TRUE,2,1,López de Aranda,Madrid,San Blas,40.4418,-3.6368,6278,renew,FALSE,FALSE,2329,TRUE,TRUE,Salvador,en,TRUE,35000.0,FALSE
9,89247340,115000,flat,90.0,TRUE,3,2,Calle del Camino Viejo de Leganés,Madrid,Carabanchel,40.3773,-3.7338,5087,good,FALSE,FALSE,1278,TRUE,TRUE,Abrantes,2,FALSE,35000.0,FALSE
10,89247326,370000,flat,118.0,TRUE,3,3,Calle de San Gerardo,Madrid,Moncloa,40.4699,-3.7246,6187,renew,FALSE,FALSE,3136,TRUE,TRUE,Valdezarza,1,TRUE,35000.0,FALSE
11,89247263,150000,flat,85.0,TRUE,3,2,"asturias, 15",Pinto,Parque Europa - Los Pitufos,40.2492,-3.6941,18643,good,FALSE,FALSE,1765,TRUE,TRUE,Valdezarza,1,TRUE,35000.0,FALSE
12,89247276,940000,flat,214.0,TRUE,5,3,barrio Gaztambide,Madrid,Chamberí,40.433,-3.7149,2066,good,FALSE,FALSE,4393,TRUE,TRUE,Gaztambide,1,TRUE,35000.0,FALSE
13,89247221,189000,duplex,70.0,TRUE,1,1,"NARANJO, 14",Madrid,Tetuán,40.4609,-3.7002,4924,good,FALSE,FALSE,2700,TRUE,TRUE,Berruguete,2,TRUE,35000.0,FALSE
14,89247164,108000,flat,71.0,TRUE,3,1,"Via Lusitana, 40",Madrid,Carabanchel,40.382,-3.7247,4262,good,FALSE,FALSE,1521,TRUE,TRUE,Abrantes,bj,FALSE,35000.0,FALSE
15,89246889,589200,flat,94.0,FALSE,4,2,barrio Ibiza,Madrid,Retiro,40.417,-3.6748,2412,good,FALSE,FALSE,6268,TRUE,TRUE,Ibiza,bj,FALSE,35000.0,FALSE
16,89246887,142700,flat,70.0,FALSE,2,1,Centro,Fuenlabrada,Centro,40.287,-3.7929,16295,good,FALSE,FALSE,2039,TRUE,TRUE,Ibiza,bj,FALSE,35000.0,FALSE
17,89246885,309400,flat,72.0,FALSE,2,2,Humanes de Madrid,Humanes de Madrid,Centro,40.2649,-3.8129,19269,good,FALSE,FALSE,4297,TRUE,TRUE,Ibiza,bj,FALSE,35000.0,FALSE
18,89246865,199900,flat,37.0,FALSE,1,1,barrio Puerta del Ángel,Madrid,Latina,40.4117,-3.725,1924,good,FALSE,FALSE,5403,TRUE,TRUE,Puerta del Ángel,bj,FALSE,35000.0,FALSE
19,89246728,325000,flat,80.0,TRUE,2,2,Calle del General Ramírez de Madrid,Madrid,Tetuán,40.4533,-3.6963,4116,good,FALSE,FALSE,4063,TRUE,TRUE,Cuatro Caminos,bj,TRUE,35000.0,FALSE
20,89246747,475000,penthouse,73.0,TRUE,1,1,barrio Malasaña-Universidad,Madrid,Centro,40.4257,-3.7037,998,good,FALSE,FALSE,6507,TRUE,TRUE,Malasaña-Universidad,5,TRUE,35000.0,FALSE
21,89246698,142900,flat,83.0,FALSE,3,2,Calle de Buenos Aires,Pinto,San José - Buenos Aires,40.241,-3.7029,19541,good,FALSE,FALSE,1722,TRUE,TRUE,Malasaña-Universidad,5,TRUE,35000.0,FALSE
22,89246639,87400,penthouse,41.0,TRUE,1,1,"alameda, 7",Humanes de Madrid,San José - Buenos Aires,40.2596,-3.821,20114,good,FALSE,FALSE,2132,TRUE,TRUE,Malasaña-Universidad,2,TRUE,35000.0,FALSE
23,89246616,205500,penthouse,125.0,TRUE,4,2,"jose maria benito serra, 1",Ciempozuelos,Casco Antiguo norte,40.1607,-3.6194,29343,good,FALSE,FALSE,1644,TRUE,TRUE,Malasaña-Universidad,2,TRUE,35000.0,FALSE
24,89246512,295000,duplex,100.0,TRUE,1,2,Calle de los Voluntarios Catalanes,Madrid,Tetuán,40.4665,-3.7006,5536,good,FALSE,FALSE,2950,TRUE,TRUE,Valdeacederas,3,TRUE,35000.0,FALSE
25,89246591,220000,flat,45.0,FALSE,2,1,Calle Ponzano,Madrid,Chamberí,40.4393,-3.698,2548,good,FALSE,FALSE,4889,TRUE,TRUE,Nuevos Ministerios-Ríos Rosas,bj,TRUE,35000.0,FALSE
26,89246166,1343500,flat,394.0,TRUE,6,4,"Avenida Cardenal Herrera Oria, 292",Madrid,Fuencarral,40.4789,-3.7265,7188,good,FALSE,FALSE,3410,TRUE,TRUE,Peñagrande,2,TRUE,35000.0,FALSE
27,89246155,1953860,chalet,696.0,FALSE,5,3,barrio Mirasierra,Madrid,Fuencarral,40.4859,-3.713,7735,good,FALSE,FALSE,2807,TRUE,TRUE,Mirasierra,2,TRUE,35000.0,FALSE
28,89246169,100000,flat,40.0,TRUE,1,1,"hermenegildo bielsa, 1",Madrid,Usera,40.3899,-3.7024,2977,good,FALSE,FALSE,2500,TRUE,TRUE,Moscardó,bj,FALSE,35000.0,FALSE
29,89246206,298900,flat,72.0,TRUE,1,1,"lope de haro, 1",Madrid,Tetuán,40.4572,-3.7021,4505,good,FALSE,FALSE,4151,TRUE,TRUE,Berruguete,9,TRUE,35000.0,FALSE
30,89246505,825000,penthouse,184.0,TRUE,3,2,Calle Teresa López Valcárcel,Madrid,Arganzuela,40.39,-3.6922,3117,good,FALSE,FALSE,4484,TRUE,TRUE,Legazpi,5,TRUE,35000.0,FALSE
31,89246214,173000,flat,99.0,TRUE,3,2,"hermanos pinzon, 8",Móstoles,Este,40.3226,-3.8551,16581,good,FALSE,FALSE,1747,TRUE,TRUE,Legazpi,3,TRUE,35000.0,FALSE
32,89246498,215000,flat,75.0,TRUE,2,1,Calle Daimiel,Madrid,Latina,40.4093,-3.7235,1903,good,FALSE,FALSE,2867,TRUE,TRUE,Puerta del Ángel,bj,TRUE,35000.0,FALSE
33,89246453,110000,flat,41.0,TRUE,1,1,Calle gobernador,Parla,Reyes,40.2346,-3.7643,20900,good,FALSE,FALSE,2683,TRUE,TRUE,Puerta del Ángel,bj,TRUE,35000.0,FALSE
34,89246474,210000,penthouse,73.0,TRUE,1,1,"Calle de Lope de Haro, 26",Madrid,Tetuán,40.4568,-3.7041,4458,good,FALSE,FALSE,2877,TRUE,TRUE,Berruguete,5,TRUE,35000.0,FALSE
35,89246269,589200,flat,117.0,TRUE,2,2,"narvaez, 61",Madrid,Retiro,40.4172,-3.6761,2295,good,FALSE,FALSE,5036,TRUE,TRUE,Ibiza,1,TRUE,35000.0,FALSE
36,89246471,115000,flat,75.0,TRUE,2,1,Calle Buenavista,Getafe,La Alhóndiga,40.3057,-3.7351,12631,good,FALSE,FALSE,1533,TRUE,TRUE,Ibiza,2,FALSE,35000.0,FALSE
37,89246422,255000,chalet,230.0,FALSE,4,3,Acacias,Mejorada del Campo,La Alhóndiga,40.4018,-3.4839,18648,good,FALSE,FALSE,1109,TRUE,TRUE,Ibiza,2,FALSE,35000.0,FALSE
38,89246412,240000,penthouse,69.0,TRUE,3,1,Calle Sofora,Madrid,Tetuán,40.4639,-3.6938,5313,good,FALSE,FALSE,3478,TRUE,TRUE,Cuzco-Castillejos,4,FALSE,35000.0,FALSE
39,89246309,151000,flat,67.0,TRUE,1,1,Parque Europa - Los Pitufos,Pinto,Parque Europa - Los Pitufos,40.2472,-3.7002,18850,good,FALSE,FALSE,2254,TRUE,TRUE,Cuzco-Castillejos,1,TRUE,35000.0,FALSE
40,89246306,399990,chalet,252.0,FALSE,3,3,Calle Río Tajuña,Arroyomolinos,Zona el Caño,40.2772,-3.9253,24390,good,FALSE,FALSE,1587,TRUE,TRUE,Cuzco-Castillejos,1,TRUE,35000.0,FALSE
41,89246290,227000,duplex,136.0,TRUE,3,2,Parque Europa - Los Pitufos,Pinto,Parque Europa - Los Pitufos,40.246,-3.7018,18982,good,FALSE,FALSE,1669,TRUE,TRUE,Cuzco-Castillejos,2,TRUE,35000.0,FALSE
42,89246265,99900,flat,55.0,TRUE,3,1,Centro,Fuenlabrada,Centro,40.2829,-3.8023,17084,renew,FALSE,FALSE,1816,TRUE,TRUE,Cuzco-Castillejos,4,TRUE,35000.0,FALSE
43,89246251,190800,flat,153.0,TRUE,3,2,Coimbra - Guadarrama,Móstoles,Coimbra - Guadarrama,40.3105,-3.9222,21989,good,FALSE,FALSE,1247,TRUE,TRUE,Cuzco-Castillejos,2,TRUE,35000.0,FALSE
44,89246184,450000,penthouse,110.0,TRUE,2,3,barrio Zona Estación,Pozuelo de Alarcón,Zona Estación,40.4525,-3.7921,8510,good,FALSE,FALSE,4091,TRUE,TRUE,Zona Estación,3,TRUE,35000.0,FALSE
45,89246131,261000,flat,131.0,TRUE,4,2,barrio Hellín,Madrid,San Blas,40.4307,-3.6133,7766,good,FALSE,FALSE,1992,TRUE,TRUE,Hellín,7,TRUE,35000.0,FALSE
46,89246174,335000,duplex,200.0,TRUE,3,3,Centro,Villanueva del Pardillo,Centro,40.4893,-3.9675,23771,good,FALSE,FALSE,1675,TRUE,TRUE,Hellín,2,TRUE,35000.0,FALSE
47,89246192,116000,flat,72.0,TRUE,2,1,barrio Pradolongo,Madrid,Usera,40.3862,-3.7072,3402,renew,FALSE,FALSE,1611,TRUE,TRUE,Pradolongo,3,FALSE,35000.0,FALSE
48,89246168,188000,flat,100.0,TRUE,2,1,barrio Simancas,Madrid,San Blas,40.4301,-3.6245,6828,good,FALSE,FALSE,1880,TRUE,TRUE,Simancas,1,TRUE,35000.0,FALSE
49,89246162,132000,flat,66.0,TRUE,3,1,barrio Lucero,Madrid,Latina,40.3986,-3.749,4361,renew,FALSE,FALSE,2000,TRUE,TRUE,Lucero,3,FALSE,35000.0,FALSE
0,88566530,580000,flat,132.0,TRUE,3,2,Vicente Blasco Ibañez,Madrid,Hortaleza,40.496,-3.6543,9737,good,FALSE,FALSE,4394,TRUE,TRUE,Sanchinarro,4,TRUE,35000.0,FALSE
1,89246053,198000,flat,73.0,TRUE,2,1,Calle Torregrosa,Madrid,Hortaleza,40.4729,-3.6504,7689,good,FALSE,FALSE,2712,TRUE,TRUE,Pinar del Rey,2,TRUE,35000.0,FALSE
2,89246029,610000,flat,148.0,TRUE,4,2,Calle del Aviador Zorita,Madrid,Tetuán,40.4516,-3.6973,3913,renew,FALSE,FALSE,4122,TRUE,TRUE,Cuatro Caminos,2,TRUE,35000.0,FALSE
3,89245981,2990000,flat,400.0,TRUE,4,3,Calle de Castelló,Madrid,Barrio de Salamanca,40.4274,-3.6825,2116,good,FALSE,FALSE,7475,TRUE,TRUE,Recoletos,4,TRUE,35000.0,FALSE
4,89245789,570000,flat,105.0,FALSE,3,1,Calle de José Ortega y Gasset,Madrid,Barrio de Salamanca,40.4312,-3.6764,2786,good,FALSE,FALSE,5429,TRUE,TRUE,Lista,5,TRUE,35000.0,FALSE
5,89245978,259000,flat,69.0,TRUE,1,1,Plaza Ángel Carbajo,Madrid,Tetuán,40.4594,-3.6939,4810,good,FALSE,FALSE,3754,TRUE,TRUE,Cuzco-Castillejos,en,TRUE,35000.0,FALSE
6,89245912,184000,flat,58.0,TRUE,2,1,Calle Panizo,Madrid,Tetuán,40.4631,-3.7057,5164,good,FALSE,FALSE,3172,TRUE,TRUE,Berruguete,en,FALSE,35000.0,FALSE
7,89245854,131000,flat,58.0,TRUE,2,1,Via Carpetana,Madrid,Carabanchel,40.3947,-3.7402,3975,good,FALSE,FALSE,2259,TRUE,TRUE,Vista Alegre,2,FALSE,35000.0,FALSE
8,89245849,175000,flat,76.0,TRUE,3,1,Via Carpetana,Madrid,Latina,40.3981,-3.7321,3203,good,FALSE,FALSE,2303,TRUE,TRUE,Los Cármenes,4,TRUE,35000.0,FALSE
9,89245809,129000,flat,58.0,TRUE,2,1,"Calle Castuera, 10",Madrid,Latina,40.4015,-3.7475,4112,good,FALSE,FALSE,2224,TRUE,TRUE,Lucero,2,FALSE,35000.0,FALSE
10,89245788,209000,flat,115.0,TRUE,3,2,Avenida CRISTOBAL COLON,Torrejón de Ardoz,Noreste,40.4667,-3.4521,21966,good,FALSE,FALSE,1817,TRUE,TRUE,Lucero,3,TRUE,35000.0,FALSE
11,87576593,1200000,chalet,600.0,FALSE,6,5,Ciudalcampo,Ciudalcampo,Noreste,40.6205,-3.6186,23764,good,FALSE,FALSE,2000,TRUE,TRUE,Lucero,3,TRUE,35000.0,FALSE
12,89245780,245000,duplex,200.0,FALSE,4,2,Calle Athos,Madrid,Latina,40.4054,-3.7338,2874,good,FALSE,FALSE,1225,TRUE,TRUE,Puerta del Ángel,en,FALSE,35000.0,FALSE
13,89245769,108000,flat,71.0,FALSE,3,1,Via Lusitana,Madrid,Carabanchel,40.3822,-3.7227,4172,good,FALSE,FALSE,1521,TRUE,TRUE,Abrantes,bj,FALSE,35000.0,FALSE
14,89245706,296000,flat,59.0,FALSE,2,2,Calle del Pez,Madrid,Centro,40.4215,-3.7037,539,good,FALSE,FALSE,5017,TRUE,TRUE,Malasaña-Universidad,en,TRUE,35000.0,FALSE
15,89245689,150000,flat,60.0,TRUE,2,1,barrio Pinar del Rey,Madrid,Hortaleza,40.4731,-3.6487,7787,good,FALSE,FALSE,2500,TRUE,TRUE,Pinar del Rey,bj,FALSE,35000.0,FALSE
16,89245688,158000,flat,55.0,TRUE,2,1,barrio Pinar del Rey,Madrid,Hortaleza,40.4699,-3.6493,7469,good,FALSE,FALSE,2873,TRUE,TRUE,Pinar del Rey,bj,FALSE,35000.0,FALSE
17,89245686,280000,flat,75.0,FALSE,2,1,barrio Sanchinarro,Madrid,Hortaleza,40.4877,-3.6564,8831,renew,FALSE,FALSE,3733,TRUE,TRUE,Sanchinarro,10,TRUE,35000.0,FALSE
18,88184685,138000,flat,55.0,FALSE,2,1,barrio Pinar del Rey,Madrid,Hortaleza,40.4721,-3.6543,7423,good,FALSE,FALSE,2509,TRUE,TRUE,Pinar del Rey,bj,FALSE,35000.0,FALSE
19,89245552,249900,flat,52.0,TRUE,1,1,Calle de Felipe III,Madrid,Centro,40.4142,-3.708,490,good,FALSE,FALSE,4806,TRUE,TRUE,Sol,4,FALSE,35000.0,FALSE
20,89245550,892754,flat,125.0,TRUE,2,2,barrio Malasaña-Universidad,Madrid,Centro,40.4305,-3.7055,1542,good,FALSE,FALSE,7142,TRUE,TRUE,Malasaña-Universidad,2,TRUE,35000.0,FALSE
21,89245541,108000,flat,71.0,FALSE,3,1,"Via Lusitana, 40",Madrid,Carabanchel,40.382,-3.7247,4262,good,FALSE,FALSE,1521,TRUE,TRUE,Abrantes,bj,FALSE,35000.0,FALSE
22,89245468,168000,flat,58.0,TRUE,2,1,barrio Puerta del Ángel,Madrid,Latina,40.4101,-3.7383,3056,good,FALSE,FALSE,2897,TRUE,TRUE,Puerta del Ángel,1,FALSE,35000.0,FALSE
23,89245466,110000,flat,62.0,TRUE,3,1,barrio Numancia,Madrid,Puente de Vallecas,40.3991,-3.6637,3879,renew,FALSE,FALSE,1774,TRUE,TRUE,Numancia,3,TRUE,35000.0,FALSE
24,89245401,173000,flat,53.0,TRUE,2,1,barrio Bellas Vistas,Madrid,Tetuán,40.4517,-3.7068,3908,good,FALSE,FALSE,3264,TRUE,TRUE,Bellas Vistas,1,FALSE,35000.0,FALSE
25,89245416,211000,chalet,122.0,FALSE,3,3,Griñón,Griñón,Tetuán,40.2214,-3.8543,25213,good,FALSE,FALSE,1730,TRUE,TRUE,Bellas Vistas,1,FALSE,35000.0,FALSE
26,89245380,159000,flat,110.0,TRUE,3,2,Velilla de San Antonio,Velilla de San Antonio,Tetuán,40.3636,-3.484,19485,good,FALSE,FALSE,1445,TRUE,TRUE,Bellas Vistas,2,FALSE,35000.0,FALSE
27,89221166,102000,flat,60.0,TRUE,2,1,"CAMPO DE LA PALOMA, 18",Madrid,Puente de Vallecas,40.3837,-3.6471,6012,good,FALSE,FALSE,1700,TRUE,TRUE,Palomeras sureste,2,FALSE,35000.0,FALSE
28,89245377,136000,flat,57.0,TRUE,2,1,barrio Quintana,Madrid,Ciudad Lineal,40.4329,-3.6488,4953,good,FALSE,FALSE,2386,TRUE,TRUE,Quintana,bj,FALSE,35000.0,FALSE
29,89245263,144000,flat,60.0,TRUE,3,1,barrio Media Legua,Madrid,Moratalaz,40.4093,-3.6588,3855,renew,FALSE,FALSE,2400,TRUE,TRUE,Media Legua,4,TRUE,35000.0,FALSE
30,89245262,165000,chalet,105.0,FALSE,3,2,Valleaguado - La Cañada,Coslada,Valleaguado - La Cañada,40.4275,-3.5364,14172,good,FALSE,FALSE,1571,TRUE,TRUE,Media Legua,4,TRUE,35000.0,FALSE
31,89245355,146000,flat,57.0,TRUE,2,1,barrio Quintana,Madrid,Ciudad Lineal,40.4386,-3.6435,5617,good,FALSE,FALSE,2561,TRUE,TRUE,Quintana,2,FALSE,35000.0,FALSE
7,88926931,395000,flat,91.0,TRUE,2,1,"Calle de las Fuentes, 8",Madrid,Centro,40.4172,-3.7086,455,good,FALSE,FALSE,4341,TRUE,TRUE,Sol,3,FALSE,50000.0,FALSE
47,82688329,575000,duplex,215.0,TRUE,6,3,barrio Parque Empresarial,Las Rozas de Madrid,Parque Empresarial,40.5241,-3.8929,20000,good,FALSE,FALSE,2674,TRUE,TRUE,Parque Empresarial,3,TRUE,21000.0,FALSE
48,88411272,1152000,flat,256.0,TRUE,4,3,Padre Damián,Madrid,Chamartín,40.4607,-3.6848,5141,good,FALSE,FALSE,4500,TRUE,TRUE,Nueva España,2,TRUE,21000.0,FALSE
49,88001125,1152000,flat,256.0,TRUE,4,3,barrio Nueva España,Madrid,Chamartín,40.4613,-3.6872,5147,good,FALSE,FALSE,4500,TRUE,TRUE,Nueva España,2,TRUE,21000.0,FALSE
0,89277718,1185000,flat,200.0,TRUE,3,4,Avenida de los Arces,Madrid,Hortaleza,40.4524,-3.621,8013,good,FALSE,FALSE,5925,TRUE,TRUE,Palomas,1,TRUE,21000.0,FALSE
1,89277345,125000,flat,67.0,TRUE,3,1,Avenida de Abrantes,Madrid,Carabanchel,40.3798,-3.7275,4590,good,FALSE,FALSE,1866,TRUE,TRUE,Abrantes,2,TRUE,21000.0,FALSE
2,89277773,149000,flat,84.0,TRUE,2,1,Calle Isabel Ana,Madrid,Carabanchel,40.3931,-3.7247,3192,good,FALSE,FALSE,1774,TRUE,TRUE,San Isidro,bj,FALSE,21000.0,FALSE
3,89277825,109900,flat,70.0,TRUE,3,1,barrio San Nicasio,Leganés,San Nicasio - Campo de Tiro - Solagua,40.337,-3.7674,10396,good,FALSE,FALSE,1570,TRUE,TRUE,San Nicasio,4,FALSE,21000.0,FALSE
4,89277771,240000,flat,69.0,TRUE,3,1,Calle Pablo Montesinos,Madrid,Carabanchel,40.4003,-3.7178,2200,good,FALSE,FALSE,3478,TRUE,TRUE,San Isidro,1,TRUE,21000.0,FALSE
5,87163093,529000,penthouse,143.0,TRUE,2,2,"Calle de Pastora Imperio, 3",Madrid,Chamartín,40.4814,-3.6745,7595,renew,FALSE,FALSE,3699,TRUE,FALSE,Castilla,13,TRUE,19000.0,FALSE
6,89277708,133000,flat,59.0,TRUE,2,1,Paseo de Santa María de la Cabeza,Madrid,Usera,40.3859,-3.7157,3584,good,FALSE,FALSE,2254,TRUE,FALSE,Moscardó,bj,TRUE,19000.0,FALSE
7,89277702,99900,flat,80.0,TRUE,3,1,barrio San Nicasio,Leganés,San Nicasio - Campo de Tiro - Solagua,40.3363,-3.7649,10352,good,FALSE,FALSE,1249,TRUE,FALSE,San Nicasio,4,FALSE,19000.0,FALSE
8,89277632,115000,flat,53.0,TRUE,3,1,Buenos Aires,Madrid,Puente de Vallecas,40.3855,-3.6547,5381,good,FALSE,FALSE,2170,TRUE,FALSE,Palomeras Bajas,2,FALSE,19000.0,FALSE
9,89277640,102000,flat,70.0,TRUE,3,1,barrio San Nicasio,Leganés,San Nicasio - Campo de Tiro - Solagua,40.3337,-3.7658,10642,good,FALSE,FALSE,1457,TRUE,FALSE,San Nicasio,4,FALSE,19000.0,FALSE
10,89277444,250000,flat,125.0,TRUE,3,2,barrio Numancia,Madrid,Puente de Vallecas,40.3997,-3.6621,3968,good,FALSE,FALSE,2000,TRUE,TRUE,Numancia,1,TRUE,19000.0,FALSE
11,89277347,148500,flat,44.0,TRUE,1,1,"cortijo, 4",Villaviciosa de Odón,Castillo - Campodón,40.3549,-3.8803,16499,good,FALSE,FALSE,3375,TRUE,TRUE,Numancia,bj,FALSE,19000.0,FALSE
12,89277405,102000,flat,74.0,TRUE,3,1,Juan de la Cierva,Getafe,Juan de la Cierva,40.316,-3.7176,11260,renew,FALSE,FALSE,1378,TRUE,TRUE,Numancia,4,FALSE,19000.0,FALSE
13,89277376,125000,flat,64.0,TRUE,3,1,barrio Casco Histórico de Vicálvaro,Madrid,Vicálvaro,40.4017,-3.6138,7757,good,FALSE,FALSE,1953,TRUE,TRUE,Casco Histórico de Vicálvaro,4,FALSE,19000.0,FALSE
14,89277332,202000,flat,63.0,TRUE,3,1,barrio Cuatro Caminos,Madrid,Tetuán,40.4531,-3.7006,4057,good,FALSE,FALSE,3206,TRUE,TRUE,Cuatro Caminos,2,FALSE,19000.0,FALSE
15,89277280,68000,studio,20.0,TRUE,0,1,barrio Lucero,Madrid,Latina,40.4065,-3.7461,3800,good,FALSE,FALSE,3400,TRUE,TRUE,Lucero,bj,FALSE,19000.0,FALSE
16,89277188,169000,flat,104.0,TRUE,3,2,barrio Palomeras sureste,Madrid,Puente de Vallecas,40.3936,-3.6351,6317,renew,FALSE,FALSE,1625,TRUE,TRUE,Palomeras sureste,6,TRUE,19000.0,FALSE
17,87780406,3900000,penthouse,300.0,TRUE,4,5,barrio Chueca-Justicia,Madrid,Centro,40.4272,-3.6973,1275,good,FALSE,FALSE,13000,TRUE,TRUE,Chueca-Justicia,7,TRUE,19000.0,FALSE
